team_A,team_B,team_A_win_percentage,team_A_points_per_game,team_A_assists_per_game,team_A_rebounds_per_game,team_A_top_player_points,team_B_win_percentage,team_B_points_per_game,team_B_assists_per_game,team_B_rebounds_per_game,team_B_top_player_points,match_outcome
Memphis Grizzlies,Phoenix Suns,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Detroit Pistons,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,1
Detroit Pistons,Phoenix Suns,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Washington Wizards,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,1
Washington Wizards,Phoenix Suns,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Phoenix Suns,Portland Trail Blazers,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,1
Portland Trail Blazers,Phoenix Suns,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,0.5975609756097561,7.4772727272727275,1.7409090909090907,0.09165818623349264,27.1,0
Indiana Pacers,Golden State Warriors,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,1
Golden State Warriors,Indiana Pacers,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Milwaukee Bucks,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Indiana Pacers,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,1
Indiana Pacers,Cleveland Cavaliers,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Indiana Pacers,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,1
Indiana Pacers,Dallas Mavericks,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0
Dallas Mavericks,Indiana Pacers,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,1
Indiana Pacers,Orlando Magic,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0
Orlando Magic,Indiana Pacers,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Miami Heat,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,1
Miami Heat,Indiana Pacers,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Sacramento Kings,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,1
Sacramento Kings,Indiana Pacers,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Houston Rockets,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,1
Houston Rockets,Indiana Pacers,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Los Angeles Lakers,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0
Los Angeles Lakers,Indiana Pacers,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Chicago Bulls,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,1
Chicago Bulls,Indiana Pacers,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Atlanta Hawks,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,1
Atlanta Hawks,Indiana Pacers,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Brooklyn Nets,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,1
Brooklyn Nets,Indiana Pacers,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Utah Jazz,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,1
Utah Jazz,Indiana Pacers,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,San Antonio Spurs,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,1
San Antonio Spurs,Indiana Pacers,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Toronto Raptors,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,1
Toronto Raptors,Indiana Pacers,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Memphis Grizzlies,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,1
Memphis Grizzlies,Indiana Pacers,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Detroit Pistons,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,1
Detroit Pistons,Indiana Pacers,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Washington Wizards,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,1
Washington Wizards,Indiana Pacers,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Indiana Pacers,Portland Trail Blazers,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,1
Portland Trail Blazers,Indiana Pacers,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,0.573170731707317,8.322727272727272,2.0045454545454544,0.08645919133527388,21.3,0
Golden State Warriors,Milwaukee Bucks,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Golden State Warriors,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,1
Golden State Warriors,Cleveland Cavaliers,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Golden State Warriors,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,1
Golden State Warriors,Dallas Mavericks,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0
Dallas Mavericks,Golden State Warriors,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,1
Golden State Warriors,Orlando Magic,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0
Orlando Magic,Golden State Warriors,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,1
Golden State Warriors,Miami Heat,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,0
Miami Heat,Golden State Warriors,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Sacramento Kings,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,0
Sacramento Kings,Golden State Warriors,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Houston Rockets,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,1
Houston Rockets,Golden State Warriors,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Los Angeles Lakers,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0
Los Angeles Lakers,Golden State Warriors,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,1
Golden State Warriors,Chicago Bulls,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,1
Chicago Bulls,Golden State Warriors,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Atlanta Hawks,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,1
Atlanta Hawks,Golden State Warriors,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Brooklyn Nets,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,1
Brooklyn Nets,Golden State Warriors,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Utah Jazz,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,1
Utah Jazz,Golden State Warriors,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,San Antonio Spurs,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,1
San Antonio Spurs,Golden State Warriors,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Toronto Raptors,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,1
Toronto Raptors,Golden State Warriors,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Memphis Grizzlies,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,1
Memphis Grizzlies,Golden State Warriors,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Detroit Pistons,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,1
Detroit Pistons,Golden State Warriors,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Washington Wizards,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,1
Washington Wizards,Golden State Warriors,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Golden State Warriors,Portland Trail Blazers,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,1
Portland Trail Blazers,Golden State Warriors,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,0.5609756097560976,8.2,2.1944444444444446,0.0750781343217931,26.4,0
Milwaukee Bucks,Cleveland Cavaliers,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,1
Cleveland Cavaliers,Milwaukee Bucks,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Dallas Mavericks,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0
Dallas Mavericks,Milwaukee Bucks,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,1
Milwaukee Bucks,Orlando Magic,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,1
Orlando Magic,Milwaukee Bucks,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Miami Heat,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,1
Miami Heat,Milwaukee Bucks,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Sacramento Kings,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,1
Sacramento Kings,Milwaukee Bucks,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Houston Rockets,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,1
Houston Rockets,Milwaukee Bucks,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Los Angeles Lakers,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,1
Los Angeles Lakers,Milwaukee Bucks,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Chicago Bulls,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,1
Chicago Bulls,Milwaukee Bucks,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Atlanta Hawks,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,1
Atlanta Hawks,Milwaukee Bucks,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Brooklyn Nets,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,1
Brooklyn Nets,Milwaukee Bucks,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Utah Jazz,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,1
Utah Jazz,Milwaukee Bucks,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,San Antonio Spurs,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,1
San Antonio Spurs,Milwaukee Bucks,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Toronto Raptors,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,1
Toronto Raptors,Milwaukee Bucks,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Memphis Grizzlies,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,1
Memphis Grizzlies,Milwaukee Bucks,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Detroit Pistons,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,1
Detroit Pistons,Milwaukee Bucks,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Washington Wizards,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,1
Washington Wizards,Milwaukee Bucks,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Milwaukee Bucks,Portland Trail Blazers,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,1
Portland Trail Blazers,Milwaukee Bucks,0.25609756097560976,8.94090909090909,2.0954545454545457,0.1701576367731579,22.6,0.5975609756097561,7.276190476190477,1.7428571428571429,0.0855801701246148,30.4,0
Cleveland Cavaliers,Dallas Mavericks,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0
Dallas Mavericks,Cleveland Cavaliers,0.6097560975609756,8.472727272727273,1.781818181818182,0.1436807294391014,33.9,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,1
Cleveland Cavaliers,Orlando Magic,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,1
Orlando Magic,Cleveland Cavaliers,0.573170731707317,7.672222222222222,1.7444444444444445,0.08096757238366371,22.6,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Miami Heat,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,1
Miami Heat,Cleveland Cavaliers,0.5609756097560976,8.8,2.1952380952380954,0.08668991634570299,20.8,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Sacramento Kings,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,1
Sacramento Kings,Cleveland Cavaliers,0.5609756097560976,7.135,1.725,0.06206373307725378,26.6,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Houston Rockets,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,1
Houston Rockets,Cleveland Cavaliers,0.5,8.829411764705881,1.8352941176470587,0.08744396867439636,21.1,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Los Angeles Lakers,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,1
Los Angeles Lakers,Cleveland Cavaliers,0.573170731707317,7.247619047619047,1.8142857142857143,0.06413881824977902,25.7,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Chicago Bulls,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,1
Chicago Bulls,Cleveland Cavaliers,0.47560975609756095,8.961111111111112,1.8277777777777777,0.1395530087603578,24.0,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Atlanta Hawks,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,1
Atlanta Hawks,Cleveland Cavaliers,0.43902439024390244,9.205263157894738,2.110526315789474,0.12178512087843403,25.7,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Brooklyn Nets,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,1
Brooklyn Nets,Cleveland Cavaliers,0.3902439024390244,8.295238095238094,2.2523809523809524,0.16488751333965257,22.5,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Utah Jazz,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,1
Utah Jazz,Cleveland Cavaliers,0.3780487804878049,9.257142857142858,2.238095238095238,0.18481518313808962,23.2,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,San Antonio Spurs,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,1
San Antonio Spurs,Cleveland Cavaliers,0.2682926829268293,8.254999999999999,2.175,0.1986114676308637,21.4,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Toronto Raptors,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,1
Toronto Raptors,Cleveland Cavaliers,0.3048780487804878,8.266666666666667,2.26,0.2235251983794762,22.2,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Memphis Grizzlies,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,1
Memphis Grizzlies,Cleveland Cavaliers,0.32926829268292684,8.60909090909091,2.272727272727273,0.3106344996609543,25.1,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Detroit Pistons,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,1
Detroit Pistons,Cleveland Cavaliers,0.17073170731707318,8.329032258064515,1.738709677419355,0.20662565067620373,22.7,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0
Cleveland Cavaliers,Washington Wizards,0.5853658536585366,8.88888888888889,2.2555555555555555,0.08754438947526076,26.6,0.18292682926829268,7.804166666666667,1.8166666666666667,0.13853091718655472,22.2,1
